timestamp,demand_mw,hour,day_of_week,is_weekend,demand_normalized
2017-03-16 15:00:00+00:00,42889.0,15,3,0,0.7450814916398544
2017-03-16 16:00:00+00:00,43968.0,16,3,0,0.7640522531075831
2017-03-16 17:00:00+00:00,44761.0,17,3,0,0.7779946199694077
2017-03-16 18:00:00+00:00,46440.0,18,3,0,0.8075144610299418
2017-03-16 19:00:00+00:00,45424.0,19,3,0,0.7896513529194578
2017-03-16 20:00:00+00:00,42692.0,20,3,0,0.74161787717355
2017-03-16 21:00:00+00:00,39236.0,21,3,0,0.6808551787189902
2017-03-16 22:00:00+00:00,34648.0,22,3,0,0.6001898834326705
2017-03-16 23:00:00+00:00,31396.0,23,3,0,0.5430138720396646
2017-03-17 00:00:00+00:00,30330.0,0,4,0,0.5242716739631134
2017-03-17 01:00:00+00:00,28663.0,1,4,0,0.49496281449443535
2017-03-17 02:00:00+00:00,27348.0,2,4,0,0.4718427483868699
2017-03-17 03:00:00+00:00,26426.0,3,4,0,0.4556323294125921
2017-03-17 04:00:00+00:00,25876.0,4,4,0,0.4459623397858537
2017-03-17 05:00:00+00:00,27628.0,5,4,0,0.4767656521968458
2017-03-17 06:00:00+00:00,34514.0,6,4,0,0.5978339223236105
2017-03-17 07:00:00+00:00,40272.0,7,4,0,0.699069922815901
2017-03-17 08:00:00+00:00,42682.0,8,4,0,0.7414420591803366
2017-03-17 09:00:00+00:00,43998.0,9,4,0,0.7645797070872233
2017-03-17 10:00:00+00:00,44388.0,10,4,0,0.7714366088225469
2017-03-17 11:00:00+00:00,45072.0,11,4,0,0.7834625595583452
2017-03-17 12:00:00+00:00,45332.0,12,4,0,0.7880338273818943
2017-03-17 13:00:00+00:00,44302.0,13,4,0,0.7699245740809114
2017-03-17 14:00:00+00:00,42905.0,14,4,0,0.7453628004289959
2017-03-17 15:00:00+00:00,42406.0,15,4,0,0.736589482567646
2017-03-17 16:00:00+00:00,43346.0,16,4,0,0.753116373929708
2017-03-17 17:00:00+00:00,44348.0,17,4,0,0.7707333368496933
2017-03-17 18:00:00+00:00,45452.0,18,4,0,0.7901436433004554
2017-03-17 19:00:00+00:00,43734.0,19,4,0,0.7599381120663888
2017-03-17 20:00:00+00:00,40654.0,20,4,0,0.7057861701566538
2017-03-17 21:00:00+00:00,37430.0,21,4,0,0.6491024491446454
2017-03-17 22:00:00+00:00,33798.0,22,4,0,0.5852453540095294
2017-03-17 23:00:00+00:00,29870.0,23,4,0,0.5161840462752958
2017-03-18 00:00:00+00:00,28498.0,0,5,1,0.4920618176064138
2017-03-18 01:00:00+00:00,26818.0,1,5,1,0.4625243947465584
2017-03-18 02:00:00+00:00,25590.0,2,5,1,0.4409339451799497
2017-03-18 03:00:00+00:00,24654.0,3,5,1,0.42447738101517307
2017-03-18 04:00:00+00:00,24058.0,4,5,1,0.4139986286196529
2017-03-18 05:00:00+00:00,24888.0,5,5,1,0.42859152205636725
2017-03-18 06:00:00+00:00,28173.0,6,5,1,0.4863477328269775
2017-03-18 07:00:00+00:00,31436.0,7,5,1,0.5437171440125182
2017-03-18 08:00:00+00:00,35544.0,8,5,1,0.6159431756245934
2017-03-18 09:00:00+00:00,37709.0,9,5,1,0.6540077711553001
2017-03-18 10:00:00+00:00,38668.0,10,5,1,0.6708687167044676
2017-03-18 11:00:00+00:00,39520.0,11,5,1,0.6858484097262514
2017-03-18 12:00:00+00:00,39800.0,12,5,1,0.6907713135362273
2017-03-18 13:00:00+00:00,39200.0,13,5,1,0.6802222339434217
2017-03-18 14:00:00+00:00,38216.0,14,5,1,0.6629217434112207
2017-03-18 15:00:00+00:00,37922.0,15,5,1,0.657752694410746
2017-03-18 16:00:00+00:00,38352.0,16,5,1,0.6653128681189233
2017-03-18 17:00:00+00:00,40150.0,17,5,1,0.6969249432986971
2017-03-18 18:00:00+00:00,41608.0,18,5,1,0.7225592067092146
2017-03-18 19:00:00+00:00,40822.0,19,5,1,0.7087399124426393
2017-03-18 20:00:00+00:00,38294.0,20,5,1,0.6642931237582854
2017-03-18 21:00:00+00:00,35478.0,21,5,1,0.6147827768693848
2017-03-18 22:00:00+00:00,32061.0,22,5,1,0.5547057685883573
2017-03-18 23:00:00+00:00,26912.0,23,5,1,0.4641770838827646
2017-03-19 00:00:00+00:00,26051.0,0,6,1,0.4490391546670886
2017-03-19 01:00:00+00:00,23587.0,1,6,1,0.4057176011393006
2017-03-19 02:00:00+00:00,21927.0,2,6,1,0.37653181426587196
2017-03-19 03:00:00+00:00,20776.0,3,6,1,0.3562951632470067
2017-03-19 04:00:00+00:00,20011.0,4,6,1,0.34284508676617964
2017-03-19 05:00:00+00:00,20247.0,5,6,1,0.3469943914060165
2017-03-19 06:00:00+00:00,21392.0,6,6,1,0.3671255516289537
2017-03-19 07:00:00+00:00,23770.0,7,6,1,0.4089350704151063
2017-03-19 08:00:00+00:00,28154.0,8,6,1,0.486013678639872
2017-03-19 09:00:00+00:00,34174.0,9,6,1,0.5918561105543542
2017-03-19 10:00:00+00:00,36254.0,10,6,1,0.6284262531427466
2017-03-19 11:00:00+00:00,37227.0,11,6,1,0.6455333438824129
2017-03-19 12:00:00+00:00,38172.0,12,6,1,0.6621481442410816
2017-03-19 13:00:00+00:00,37852.0,13,6,1,0.6565219684582521
2017-03-19 14:00:00+00:00,37580.0,14,6,1,0.6517397190428469
2017-03-19 15:00:00+00:00,38048.0,15,6,1,0.6599680011252351
2017-03-19 16:00:00+00:00,38784.0,16,6,1,0.6729082054257433
2017-03-19 17:00:00+00:00,39788.0,17,6,1,0.6905603319443712
2017-03-19 18:00:00+00:00,41424.0,18,6,1,0.7193241556340876
2017-03-19 19:00:00+00:00,41054.0,19,6,1,0.7128188898851908
2017-03-19 20:00:00+00:00,38820.0,20,6,1,0.6735411502013116
2017-03-19 21:00:00+00:00,35932.0,21,6,1,0.6227649137612743
2017-03-19 22:00:00+00:00,32810.0,22,6,1,0.5678745362800429
2017-03-19 23:00:00+00:00,29070.0,23,6,1,0.5021186068182217
2017-03-20 00:00:00+00:00,27992.0,0,0,0,0.48316542714981453
2017-03-20 01:00:00+00:00,26580.0,1,0,0,0.4583399265080788
2017-03-20 02:00:00+00:00,25252.0,2,0,0,0.4349912970093359
2017-03-20 03:00:00+00:00,23842.0,3,0,0,0.41020095996624295
2017-03-20 04:00:00+00:00,23284.0,4,0,0,0.4003903159449338
2017-03-20 05:00:00+00:00,24687.0,5,0,0,0.4250575803927774
2017-03-20 06:00:00+00:00,32088.0,6,0,0,0.5551804771700336
2017-03-20 07:00:00+00:00,38705.0,7,0,0,0.6715192432793572
2017-03-20 08:00:00+00:00,41063.0,8,0,0,0.7129771260790829
2017-03-20 09:00:00+00:00,42228.0,9,0,0,0.733459922288447
2017-03-20 10:00:00+00:00,42262.0,10,0,0,0.7340577034653727
2017-03-20 11:00:00+00:00,43082.0,11,0,0,0.7484747789088735
2017-03-20 12:00:00+00:00,44184.0,12,0,0,0.767849921760993
2017-03-20 13:00:00+00:00,43643.0,13,0,0,0.7583381683281467
2017-03-20 14:00:00+00:00,42400.0,14,0,0,0.736483991771718
2017-03-20 15:00:00+00:00,41186.0,15,0,0,0.7151396873956081
2017-03-20 16:00:00+00:00,42336.0,16,0,0,0.735358756615152
2017-03-20 17:00:00+00:00,44119.0,17,0,0,0.7667071048051057
2017-03-20 18:00:00+00:00,46611.0,18,0,0,0.8105209487138914
2017-03-20 19:00:00+00:00,46506.0,19,0,0,0.8086748597851504
2017-03-20 20:00:00+00:00,43473.0,20,0,0,0.7553492624435185
2017-03-20 21:00:00+00:00,39924.0,21,0,0,0.6929514566520738
2017-03-20 22:00:00+00:00,35420.0,22,0,0,0.613763032508747
2017-03-20 23:00:00+00:00,30132.0,23,0,0,0.5207904776974875
2017-03-21 00:00:00+00:00,29021.0,0,1,0,0.5012570986514759
2017-03-21 01:00:00+00:00,28048.0,1,1,0,0.4841500079118097
2017-03-21 02:00:00+00:00,26984.0,2,1,0,0.46544297343390123
2017-03-21 03:00:00+00:00,26554.0,3,1,0,0.45788279972572393
2017-03-21 04:00:00+00:00,25698.0,4,1,0,0.44283277950665473
2017-03-21 05:00:00+00:00,27634.0,5,1,0,0.4768711429927739
2017-03-21 06:00:00+00:00,33986.0,6,1,0,0.5885507322819418
2017-03-21 07:00:00+00:00,38170.0,7,1,0,0.662112980642439
2017-03-21 08:00:00+00:00,39920.0,8,1,0,0.6928811294547884
2017-03-21 09:00:00+00:00,39699.0,9,1,0,0.6889955518047717
2017-03-21 10:00:00+00:00,39824.0,10,1,0,0.6911932767199395
2017-03-21 11:00:00+00:00,41500.0,11,1,0,0.7206603723825096
2017-03-21 12:00:00+00:00,41925.0,12,1,0,0.7281326370940802
2017-03-21 13:00:00+00:00,40466.0,13,1,0,0.7024807918842414
2017-03-21 14:00:00+00:00,40158.0,14,1,0,0.6970655976932679
2017-03-21 15:00:00+00:00,41163.0,15,1,0,0.7147353060112172
2017-03-21 16:00:00+00:00,43698.0,16,1,0,0.7593051672908205
2017-03-21 17:00:00+00:00,46068.0,17,1,0,0.8009740316824023
2017-03-21 18:00:00+00:00,47770.0,18,1,0,0.8308982541273274
2017-03-21 19:00:00+00:00,47380.0,19,1,0,0.8240413523920038
2017-03-21 20:00:00+00:00,44710.0,20,1,0,0.7770979482040192
2017-03-21 21:00:00+00:00,40910.0,21,1,0,0.7102871107829175
2017-03-21 22:00:00+00:00,36401.0,22,1,0,0.631010777642984
2017-03-21 23:00:00+00:00,32646.0,23,1,0,0.5649911211913428
2017-03-22 00:00:00+00:00,31680.0,0,2,0,0.5480071030469258
2017-03-22 01:00:00+00:00,29630.0,1,2,0,0.5119644144381736
2017-03-22 02:00:00+00:00,29105.0,2,2,0,0.5027339697944687
2017-03-22 03:00:00+00:00,27312.0,3,2,0,0.4712098036113016
2017-03-22 04:00:00+00:00,26718.0,4,2,0,0.4607662148144241
2017-03-22 05:00:00+00:00,27434.0,5,2,0,0.4733547831285054
2017-03-22 06:00:00+00:00,31292.0,6,2,0,0.5411853649102449
2017-03-22 07:00:00+00:00,38627.0,7,2,0,0.6701478629322924
2017-03-22 08:00:00+00:00,42832.0,8,2,0,0.7440793290785379
2017-03-22 09:00:00+00:00,43244.0,9,2,0,0.751323030398931
2017-03-22 10:00:00+00:00,42860.0,10,2,0,0.7445716194595355
2017-03-22 11:00:00+00:00,44230.0,11,2,0,0.7686586845297748
2017-03-22 12:00:00+00:00,45572.0,12,2,0,0.7922534592190165
2017-03-22 13:00:00+00:00,42518.0,13,2,0,0.7385586440916363
2017-03-22 14:00:00+00:00,44698.0,14,2,0,0.776886966612163
2017-03-22 15:00:00+00:00,42900.0,15,2,0,0.7452748914323892
2017-03-22 16:00:00+00:00,43674.0,16,2,0,0.7588832041071083
2017-03-22 17:00:00+00:00,46302.0,17,2,0,0.8050881727235966
2017-03-22 18:00:00+00:00,48026.0,18,2,0,0.835399194753591
2017-03-22 19:00:00+00:00,48194.0,19,2,0,0.8383529370395766
2017-03-22 20:00:00+00:00,45306.0,20,2,0,0.7875767005995393
2017-03-22 21:00:00+00:00,41623.0,21,2,0,0.7228229336990347
2017-03-22 22:00:00+00:00,35944.0,22,2,0,0.6229758953531305
2017-03-22 23:00:00+00:00,33620.0,23,2,0,0.5821157937303304
2017-03-23 00:00:00+00:00,31555.0,0,3,0,0.545809378131758
2017-03-23 01:00:00+00:00,29872.0,1,3,0,0.5162192098739385
2017-03-23 02:00:00+00:00,28924.0,2,3,0,0.4995516641173058
2017-03-23 03:00:00+00:00,28178.0,3,3,0,0.48643564182358423
2017-03-23 04:00:00+00:00,27865.0,4,3,0,0.480932538636004
2017-03-23 05:00:00+00:00,29240.0,5,3,0,0.50510751270285
2017-03-23 06:00:00+00:00,35736.0,6,3,0,0.6193188810942912
2017-03-23 07:00:00+00:00,42142.0,7,3,0,0.7319478875468115
2017-03-23 08:00:00+00:00,43642.0,8,3,0,0.7583205865288254
2017-03-23 09:00:00+00:00,44796.0,9,3,0,0.7786099829456546
2017-03-23 10:00:00+00:00,44698.0,10,3,0,0.776886966612163
2017-03-23 11:00:00+00:00,44904.0,11,3,0,0.7805088172723597
2017-03-23 12:00:00+00:00,45180.0,12,3,0,0.7853613938850502
2017-03-23 13:00:00+00:00,45137.0,13,3,0,0.7846053765142325
2017-03-23 14:00:00+00:00,43883.0,14,3,0,0.7625578001652689
2017-03-23 15:00:00+00:00,43004.0,15,3,0,0.7471033985618089
2017-03-23 16:00:00+00:00,43532.0,16,3,0,0.7563865886034776
2017-03-23 17:00:00+00:00,44292.0,17,3,0,0.769748756087698
2017-03-23 18:00:00+00:00,45909.0,18,3,0,0.7981785255903089
2017-03-23 19:00:00+00:00,46062.0,19,3,0,0.8008685408864743
2017-03-23 20:00:00+00:00,43374.0,20,3,0,0.7536086643107056
2017-03-23 21:00:00+00:00,39642.0,21,3,0,0.6879933892434552
2017-03-23 22:00:00+00:00,35465.0,22,3,0,0.6145542134782074
2017-03-23 23:00:00+00:00,31494.0,23,3,0,0.5447368883731561
2017-03-24 00:00:00+00:00,30328.0,0,4,0,0.5242365103644707
2017-03-24 01:00:00+00:00,29032.0,1,4,0,0.5014504984440108
2017-03-24 02:00:00+00:00,27970.0,2,4,0,0.482778627564745
2017-03-24 03:00:00+00:00,27268.0,3,4,0,0.4704362044411625
2017-03-24 04:00:00+00:00,27222.0,4,4,0,0.46962744167238074
2017-03-24 05:00:00+00:00,28978.0,5,4,0,0.5005010812806583
2017-03-24 06:00:00+00:00,35178.0,6,4,0,0.6095082370729821
2017-03-24 07:00:00+00:00,41784.0,7,4,0,0.7256536033897709
2017-03-24 08:00:00+00:00,44142.0,8,4,0,0.7671114861894966
2017-03-24 09:00:00+00:00,44829.0,9,4,0,0.779190182323259
2017-03-24 10:00:00+00:00,45355.0,10,4,0,0.7884382087662851
2017-03-24 11:00:00+00:00,45834.0,11,4,0,0.7968598906412082
2017-03-24 12:00:00+00:00,45700.0,12,4,0,0.7945039295321483
2017-03-24 13:00:00+00:00,44520.0,13,4,0,0.7737574063329641
2017-03-24 14:00:00+00:00,43002.0,14,4,0,0.7470682349631661
2017-03-24 15:00:00+00:00,41931.0,15,4,0,0.7282381278900083
2017-03-24 16:00:00+00:00,42132.0,16,4,0,0.7317720695535981
2017-03-24 17:00:00+00:00,42530.0,17,4,0,0.7387696256834925
2017-03-24 18:00:00+00:00,43772.0,18,4,0,0.7606062204405999
2017-03-24 19:00:00+00:00,44131.0,19,4,0,0.7669180863969619
2017-03-24 20:00:00+00:00,41796.0,20,4,0,0.725864584981627
2017-03-24 21:00:00+00:00,38761.0,21,4,0,0.6725038240413523
2017-03-24 22:00:00+00:00,35327.0,22,4,0,0.6121279251718621
2017-03-24 23:00:00+00:00,31693.0,23,4,0,0.5482356664381033
2017-03-25 00:00:00+00:00,30520.0,0,5,1,0.5276122158341685
2017-03-25 01:00:00+00:00,29048.0,1,5,1,0.5017318072331522
2017-03-25 02:00:00+00:00,27778.0,2,5,1,0.4794029220950472
2017-03-25 03:00:00+00:00,26756.0,3,5,1,0.46143432318863514
2017-03-25 04:00:00+00:00,26273.0,4,5,1,0.45294231411642666
2017-03-25 05:00:00+00:00,26872.0,5,5,1,0.4634738119099109
2017-03-25 06:00:00+00:00,30328.0,6,5,1,0.5242365103644707
2017-03-25 07:00:00+00:00,34030.0,7,5,1,0.5893243314520809
2017-03-25 08:00:00+00:00,37394.0,8,5,1,0.6484695043690771
2017-03-25 09:00:00+00:00,38786.0,9,5,1,0.672943369024386
2017-03-25 10:00:00+00:00,39857.0,10,5,1,0.6917734760975438
2017-03-25 11:00:00+00:00,39920.0,11,5,1,0.6928811294547884
2017-03-25 12:00:00+00:00,39519.0,12,5,1,0.6858308279269301
2017-03-25 13:00:00+00:00,38252.0,13,5,1,0.6635546881867891
2017-03-25 14:00:00+00:00,36750.0,14,5,1,0.6371468256061326
2017-03-25 15:00:00+00:00,35858.0,15,5,1,0.621463860611495
2017-03-25 16:00:00+00:00,36216.0,16,5,1,0.6277581447685356
2017-03-25 17:00:00+00:00,37600.0,17,5,1,0.6520913550292737
2017-03-25 18:00:00+00:00,39430.0,18,5,1,0.6842660477873306
2017-03-25 19:00:00+00:00,39951.0,19,5,1,0.69342616523375
2017-03-25 20:00:00+00:00,37862.0,20,5,1,0.6566977864514655
2017-03-25 21:00:00+00:00,35522.0,21,5,1,0.6155563760395238
2017-03-25 22:00:00+00:00,33191.0,22,5,1,0.5745732018214744
2017-03-25 23:00:00+00:00,30090.0,23,5,1,0.5200520421259912
2017-03-26 00:00:00+00:00,29338.0,0,6,1,0.5068305290363416
2017-03-26 01:00:00+00:00,28436.0,1,6,1,0.4909717460484906
2017-03-26 02:00:00+00:00,27534.0,2,6,1,0.4751129630606396
2017-03-26 03:00:00+00:00,26632.0,3,6,1,0.4592541800727887
2017-03-26 04:00:00+00:00,25730.0,4,6,1,0.4433953970849377
2017-03-26 05:00:00+00:00,26636.0,5,6,1,0.459324507270074
2017-03-26 06:00:00+00:00,28506.0,6,6,1,0.4922024720009846
2017-03-26 07:00:00+00:00,32388.0,7,6,1,0.5604550169664363
2017-03-26 08:00:00+00:00,35096.0,8,6,1,0.6080665295286319
2017-03-26 09:00:00+00:00,37332.0,9,6,1,0.6473794328111538
2017-03-26 10:00:00+00:00,38238.0,10,6,1,0.6633085429962903
2017-03-26 11:00:00+00:00,39021.0,11,6,1,0.6770750918649014
2017-03-26 12:00:00+00:00,38344.0,12,6,1,0.6651722137243525
2017-03-26 13:00:00+00:00,37400.0,13,6,1,0.6485749951650052
2017-03-26 14:00:00+00:00,36644.0,14,6,1,0.6352831548780702
2017-03-26 15:00:00+00:00,36624.0,15,6,1,0.6349315188916433
2017-03-26 16:00:00+00:00,36949.0,16,6,1,0.6406456036710797
2017-03-26 17:00:00+00:00,36928.0,17,6,1,0.6402763858853315
2017-03-26 18:00:00+00:00,38646.0,18,6,1,0.670481917119398
2017-03-26 19:00:00+00:00,39312.0,19,6,1,0.6821913954674121
2017-03-26 20:00:00+00:00,36761.0,20,6,1,0.6373402253986673
2017-03-26 21:00:00+00:00,33626.0,21,6,1,0.5822212845262584
2017-03-26 22:00:00+00:00,29489.0,22,6,1,0.5094853807338643
2017-03-26 23:00:00+00:00,26276.0,23,6,1,0.45299505951439073
2017-03-27 00:00:00+00:00,27396.0,0,0,0,0.4726866747542944
2017-03-27 01:00:00+00:00,27318.0,1,0,0,0.47131529440722963
2017-03-27 02:00:00+00:00,26888.0,2,0,0,0.46375512069905234
2017-03-27 03:00:00+00:00,26697.0,3,0,0,0.4603969970286759
2017-03-27 04:00:00+00:00,27763.0,4,0,0,0.47913919510522707
2017-03-27 05:00:00+00:00,34376.0,5,0,0,0.5954076340172654
2017-03-27 06:00:00+00:00,40675.0,6,0,0,0.7061553879424021
2017-03-27 07:00:00+00:00,43554.0,7,0,0,0.7567733881885472
2017-03-27 08:00:00+00:00,44880.0,8,0,0,0.7800868540886474
2017-03-27 09:00:00+00:00,45198.0,9,0,0,0.7856778662728343
2017-03-27 10:00:00+00:00,46471.0,10,0,0,0.8080594968089034
2017-03-27 11:00:00+00:00,47470.0,11,0,0,0.8256237143309246
2017-03-27 12:00:00+00:00,46972.0,12,0,0,0.816867978268896
2017-03-27 13:00:00+00:00,45711.0,13,0,0,0.7946973293246831
2017-03-27 14:00:00+00:00,44076.0,14,0,0,0.7659510874342881
2017-03-27 15:00:00+00:00,44157.0,15,0,0,0.7673752131793168
2017-03-27 16:00:00+00:00,43760.0,16,0,0,0.7603952388487438
2017-03-27 17:00:00+00:00,43056.0,17,0,0,0.7480176521265186
2017-03-27 18:00:00+00:00,42468.0,18,0,0,0.7376795541255692
2017-03-27 19:00:00+00:00,42689.0,19,0,0,0.7415651317755859
2017-03-27 20:00:00+00:00,39352.0,20,0,0,0.6828946674402658
2017-03-27 21:00:00+00:00,35312.0,21,0,0,0.611864198182042
2017-03-27 22:00:00+00:00,30030.0,22,0,0,0.5189971341667107
2017-03-27 23:00:00+00:00,27436.0,23,0,0,0.47338994672714807
2017-03-28 00:00:00+00:00,28064.0,0,1,0,0.4844313167009512
2017-03-28 01:00:00+00:00,27934.0,1,1,0,0.48214568278917663
2017-03-28 02:00:00+00:00,27463.0,2,1,0,0.4738646553088243
2017-03-28 03:00:00+00:00,27118.0,3,1,0,0.4677989345429611
2017-03-28 04:00:00+00:00,28574.0,4,1,0,0.49339803435483587
2017-03-28 05:00:00+00:00,34433.0,5,1,0,0.5964097965785818
2017-03-28 06:00:00+00:00,41371.0,6,1,0,0.7183923202700564
2017-03-28 07:00:00+00:00,43436.0,7,1,0,0.7546987358686288
2017-03-28 08:00:00+00:00,43900.0,8,1,0,0.7628566907537317
2017-03-28 09:00:00+00:00,43751.0,9,1,0,0.7602370026548517
2017-03-28 10:00:00+00:00,44315.0,10,1,0,0.7701531374720889
2017-03-28 11:00:00+00:00,44516.0,11,1,0,0.7736870791356787
2017-03-28 12:00:00+00:00,43784.0,12,1,0,0.760817202032456
2017-03-28 13:00:00+00:00,43267.0,13,1,0,0.7517274117833219
2017-03-28 14:00:00+00:00,43016.0,14,1,0,0.7473143801536649
2017-03-28 15:00:00+00:00,43446.0,15,1,0,0.7548745538618422
2017-03-28 16:00:00+00:00,43898.0,16,1,0,0.762821527155089
2017-03-28 17:00:00+00:00,43364.0,17,1,0,0.7534328463174921
2017-03-28 18:00:00+00:00,43500.0,18,1,0,0.7558239710251947
2017-03-28 19:00:00+00:00,42984.0,19,1,0,0.746751762575382
2017-03-28 20:00:00+00:00,39119.0,20,1,0,0.678798108198393
2017-03-28 21:00:00+00:00,34883.0,21,1,0,0.604321606273186
2017-03-28 22:00:00+00:00,29737.0,22,1,0,0.5138456669655572
2017-03-28 23:00:00+00:00,26959.0,23,1,0,0.4650034284508677
2017-03-29 00:00:00+00:00,27494.0,0,2,0,0.4744096910877859
2017-03-29 01:00:00+00:00,27232.0,1,2,0,0.46980325966559416
2017-03-29 02:00:00+00:00,26706.0,2,2,0,0.460555233222568
2017-03-29 03:00:00+00:00,26262.0,3,2,0,0.4527489143238919
2017-03-29 04:00:00+00:00,27597.0,4,2,0,0.4762206164178842
2017-03-29 05:00:00+00:00,34237.0,5,2,0,0.5929637639115987
2017-03-29 06:00:00+00:00,40338.0,6,2,0,0.7002303215711095
2017-03-29 07:00:00+00:00,42856.0,7,2,0,0.7445012922622501
2017-03-29 08:00:00+00:00,43398.0,8,2,0,0.7540306274944177
2017-03-29 09:00:00+00:00,42887.0,9,2,0,0.7450463280412117
2017-03-29 10:00:00+00:00,43113.0,10,2,0,0.7490198146878352
2017-03-29 11:00:00+00:00,43272.0,11,2,0,0.7518153207799286
2017-03-29 12:00:00+00:00,39868.0,12,2,0,0.6919668758900785
2017-03-29 13:00:00+00:00,42637.0,13,2,0,0.740650878210876
2017-03-29 14:00:00+00:00,42479.0,14,2,0,0.7378729539181039
2017-03-29 15:00:00+00:00,43860.0,15,2,0,0.7621534187808781
2017-03-29 16:00:00+00:00,44140.0,16,2,0,0.7670763225908539
2017-03-29 17:00:00+00:00,43426.0,17,2,0,0.7545229178754154
2017-03-29 18:00:00+00:00,43431.0,18,2,0,0.7546108268720221
2017-03-29 19:00:00+00:00,42630.0,19,2,0,0.7405278056156267
2017-03-29 20:00:00+00:00,38814.0,20,2,0,0.6734356594053835
2017-03-29 21:00:00+00:00,34638.0,21,2,0,0.6000140654394571
2017-03-29 22:00:00+00:00,29987.0,22,2,0,0.5182411167958929
2017-03-29 23:00:00+00:00,26446.0,23,2,0,0.4559839653990189
2017-03-30 00:00:00+00:00,26174.0,0,3,0,0.45120171598361375
2017-03-30 01:00:00+00:00,26304.0,1,3,0,0.4534873498953883
2017-03-30 02:00:00+00:00,25060.0,2,3,0,0.4316155915396382
2017-03-30 03:00:00+00:00,24784.0,3,3,0,0.4267630149269476
2017-03-30 04:00:00+00:00,26126.0,4,3,0,0.45035778961618933
2017-03-30 05:00:00+00:00,32629.0,5,3,0,0.5646922306028799
2017-03-30 06:00:00+00:00,39475.0,6,3,0,0.685057228756791
2017-03-30 07:00:00+00:00,41300.0,7,3,0,0.7171440125182411
2017-03-30 08:00:00+00:00,41884.0,8,3,0,0.7274117833219051
2017-03-30 09:00:00+00:00,41838.0,9,3,0,0.7266030205531234
2017-03-30 10:00:00+00:00,41416.0,10,3,0,0.7191835012395168
2017-03-30 11:00:00+00:00,40814.0,11,3,0,0.7085992580480687
2017-03-30 12:00:00+00:00,39640.0,12,3,0,0.6879582256448125
2017-03-30 13:00:00+00:00,39236.0,13,3,0,0.6808551787189902
2017-03-30 14:00:00+00:00,39150.0,14,3,0,0.6793431439773546
2017-03-30 15:00:00+00:00,41032.0,15,3,0,0.7124320903001213
2017-03-30 16:00:00+00:00,42043.0,16,3,0,0.7302072894139986
2017-03-30 17:00:00+00:00,41812.0,17,3,0,0.7261458937707685
2017-03-30 18:00:00+00:00,41848.0,18,3,0,0.7267788385463368
2017-03-30 19:00:00+00:00,41420.0,19,3,0,0.7192538284368022
2017-03-30 20:00:00+00:00,38008.0,20,3,0,0.6592647291523814
2017-03-30 21:00:00+00:00,34282.0,21,3,0,0.5937549448810592
2017-03-30 22:00:00+00:00,28462.0,22,3,0,0.4914288728308455
2017-03-30 23:00:00+00:00,25672.0,23,3,0,0.4423756527242998
2017-03-31 00:00:00+00:00,25603.0,0,4,0,0.44116250857112715
2017-03-31 01:00:00+00:00,25583.0,1,4,0,0.4408108725847003
2017-03-31 02:00:00+00:00,23654.0,2,4,0,0.40689558169383055
2017-03-31 03:00:00+00:00,23210.0,3,4,0,0.39908926279515444
2017-03-31 04:00:00+00:00,25346.0,4,4,0,0.4366439861455421
2017-03-31 05:00:00+00:00,32282.0,5,4,0,0.558591346238374
2017-03-31 06:00:00+00:00,38955.0,6,4,0,0.6759146931096929
2017-03-31 07:00:00+00:00,40728.0,7,4,0,0.7070872233064331
2017-03-31 08:00:00+00:00,40704.0,8,4,0,0.7066652601227209
2017-03-31 09:00:00+00:00,40284.0,9,4,0,0.6992809044077571
2017-03-31 10:00:00+00:00,40416.0,10,4,0,0.7016017019181743
2017-03-31 11:00:00+00:00,40404.0,11,4,0,0.7013907203263182
2017-03-31 12:00:00+00:00,39187.0,12,4,0,0.6799936705522444
2017-03-31 13:00:00+00:00,38625.0,13,4,0,0.6701126993336498
2017-03-31 14:00:00+00:00,38316.0,14,4,0,0.6646799233433549
2017-03-31 15:00:00+00:00,39332.0,15,4,0,0.682543031453839
2017-03-31 16:00:00+00:00,39299.0,16,4,0,0.6819628320762346
2017-03-31 17:00:00+00:00,38700.0,17,4,0,0.6714313342827505
2017-03-31 18:00:00+00:00,38658.0,18,4,0,0.6706928987112541
2017-03-31 19:00:00+00:00,39008.0,19,4,0,0.676846528473724
2017-03-31 20:00:00+00:00,36292.0,20,4,0,0.6290943615169576
2017-03-31 21:00:00+00:00,33392.0,21,4,0,0.5781071434850643
2017-03-31 22:00:00+00:00,29887.0,22,4,0,0.5164829368637587
2017-03-31 23:00:00+00:00,26777.0,23,4,0,0.4618035409743833
2017-04-01 00:00:00+00:00,26396.0,0,5,1,0.4551048754329518
2017-04-01 01:00:00+00:00,25562.0,1,5,1,0.44044165479895214
2017-04-01 02:00:00+00:00,24954.0,2,5,1,0.42975192081157587
2017-04-01 03:00:00+00:00,24684.0,3,5,1,0.4250048349948134
2017-04-01 04:00:00+00:00,25735.0,4,5,1,0.4434833060815444
2017-04-01 05:00:00+00:00,28378.0,5,5,1,0.48995200168785275
2017-04-01 06:00:00+00:00,31814.0,6,5,1,0.5503630641559857
2017-04-01 07:00:00+00:00,35306.0,7,5,1,0.6117587073861139
2017-04-01 08:00:00+00:00,37120.0,8,5,1,0.6436520913550293
